,Unnamed: 0.1,Unnamed: 0,original,duplicate
1294,1294,1294,310082,"{22548: 0.9896222125960058, 1696: 0.9888945474293775, 58519: 0.9881418732903609, 57636: 0.988101822116637, 37157: 0.9880848805647263}"
1295,1295,1295,310109,"{47821: 0.9607438656760163, 5504: 0.9605308934770417, 51238: 0.9602130875665643, 50086: 0.9600621942066941, 52861: 0.9599149979979633}"
1296,1296,1296,310259,"{33998: 0.9835851269525412, 37634: 0.9835638548708945, 24532: 0.983509192044535, 33330: 0.9834400965617606, 44160: 0.9830917104675537}"
1297,1297,1297,310260,"{34901: 0.9721412138224615, 47783: 0.9689333636264806, 47926: 0.9683584991232198, 82040: 0.9678703466020055, 18: 0.9669361109684625}"
1298,1298,1298,310276,"{43627: 0.9893446735092235, 61396: 0.9886748740489396, 27765: 0.9885033040207241, 54655: 0.987837696534016, 8181: 0.987793286113244}"
1299,1299,1299,310311,"{34239: 0.9894045385087642, 74974: 0.9886387518597648, 5122: 0.9885842878125994, 76661: 0.988240729478567, 79704: 0.9879367307540793}"
1300,1300,1300,310394,"{270: 0.9855797079871887, 4223: 0.984027844298213, 19601: 0.9817256351643328, 11450: 0.9813400292109761, 6218: 0.9808416374969449}"
1301,1301,1301,310529,"{36: 0.9845198432644436, 10578: 0.9825256642603893, 6218: 0.981903968825901, 345: 0.9818086144028466, 242: 0.9817285036267144}"
1302,1302,1302,310532,"{50138: 0.9857722601998651, 12155: 0.984804902188654, 73390: 0.9833987495061859, 42151: 0.9832219421089504, 54237: 0.9831413317370703}"
1303,1303,1303,310575,"{9932: 0.994030717782032, 27128: 0.9927907363913157, 27378: 0.9927641141806517, 62947: 0.9927274475342939, 23643: 0.992583451944234}"
1304,1304,1304,310636,"{77199: 0.991669715112506, 34316: 0.9916489284487161, 45117: 0.9911317416166847, 5211: 0.9911138118747932, 73151: 0.9910656600567349}"
1305,1305,1305,310868,"{77751: 0.9915801373306359, 51687: 0.9911762900989165, 84164: 0.9909186916808743, 82590: 0.9906928572817794, 51688: 0.9902360861377467}"
1306,1306,1306,310890,"{79332: 0.9826654291624011, 67754: 0.9825527750152397, 84783: 0.9820646190439515, 48575: 0.9818576090556509, 59902: 0.981729488953503}"
1307,1307,1307,310932,"{6213: 0.9722462068814403, 18875: 0.9711210246909734, 56169: 0.9709375469803585, 25534: 0.9708701861105624, 16902: 0.9700725693085391}"
1308,1308,1308,310965,"{5320: 0.9807675078536235, 25823: 0.9796778011617876, 16035: 0.9794254799151456, 1545: 0.9793354812297376, 2403: 0.9791055157820979}"
1309,1309,1309,311013,"{28245: 0.99121298187594, 5123: 0.9905354532362954, 5359: 0.9902147510255028, 50531: 0.9899282306083524, 2403: 0.9897692209393398}"
1310,1310,1310,311033,"{16767: 0.9734885141416272, 70439: 0.9731844229226423, 38208: 0.972573474786881, 39725: 0.9725282787093167, 13672: 0.9720181738584563}"
1311,1311,1311,311037,"{33750: 0.97687354844285, 51713: 0.9753670505153389, 6429: 0.9750717210961584, 41125: 0.9747811770398443, 65474: 0.9747266402620564}"
1312,1312,1312,311065,"{54196: 0.9915595546630315, 58007: 0.9912634157031371, 61481: 0.990158554571541, 75573: 0.9899576191902757, 53771: 0.9898216951137864}"
1313,1313,1313,311087,"{47926: 0.9858157147278758, 45011: 0.9852992986768663, 36495: 0.9837184202574858, 1592: 0.9837146432199928, 25530: 0.9827033113150548}"
1314,1314,1314,311090,"{34996: 0.9881022336826235, 37077: 0.9877889067068115, 76519: 0.9875000259642781, 82376: 0.9874779911476079, 42095: 0.9872732928793794}"
1315,1315,1315,311104,"{32236: 0.9714922937929812, 74916: 0.9711615172092523, 13281: 0.9710902458969781, 44195: 0.9705396085612281, 12656: 0.9700857473063053}"
1316,1316,1316,311168,"{15862: 0.982021738567589, 21367: 0.9808745536947211, 15664: 0.9794128528164747, 33480: 0.9790127292537426, 5487: 0.9788832422552394}"
1317,1317,1317,311488,"{6321: 0.9955234632064015, 30950: 0.9947353225574765, 79343: 0.9946355194534102, 8060: 0.9946217730452972, 57166: 0.9944260333595584}"
1318,1318,1318,311644,"{41861: 0.9756048986248881, 45348: 0.9749011179739324, 18808: 0.9746276627962973, 53966: 0.9713684143248331, 10930: 0.9702459078837585}"
1319,1319,1319,311744,"{26538: 0.9737669478057457, 37905: 0.9725607062143687, 18: 0.9722091948630274, 51756: 0.9714332954007933, 41652: 0.9710340322745188}"
1320,1320,1320,311766,"{57659: 0.9829915838123628, 10717: 0.9829360955648373, 59745: 0.9827904051476608, 22512: 0.9821684790559104, 11703: 0.9821278889662028}"
1321,1321,1321,311852,"{14158: 0.9906397564302664, 19908: 0.9899732421727917, 2346: 0.9895200144885278, 59633: 0.9893287606795411, 3087: 0.9890703223469653}"
1322,1322,1322,311863,"{45348: 0.9682047345076424, 5379: 0.9638178446250911, 248: 0.9622286796234925, 15015: 0.9616149976348092, 267: 0.9616034086900289}"
1323,1323,1323,311911,"{30950: 0.9924445558028172, 59252: 0.9915467081430975, 2126: 0.9915071700652172, 57659: 0.9914543228785271, 83832: 0.9913289205146147}"
1324,1324,1324,311955,"{51238: 0.9865927605824525, 23177: 0.9865405299356184, 66873: 0.9865217405828351, 39807: 0.9858401932641697, 10744: 0.9857868864105285}"
1325,1325,1325,311997,"{12241: 0.9925311924858329, 15442: 0.9920653473144849, 35047: 0.9917979081209374, 65111: 0.9917448856138097, 45117: 0.9916288182594988}"
1326,1326,1326,312103,"{6429: 0.9688274565183158, 19060: 0.9680142973468675, 5765: 0.966778458054954, 47926: 0.9661608709910359, 70134: 0.9656894306662646}"
1327,1327,1327,312127,"{55901: 0.9774319581025179, 1901: 0.9750757305023408, 64909: 0.9743565661666301, 33998: 0.974038834473905, 36733: 0.9737397852246501}"
1328,1328,1328,312181,"{24090: 0.9757237855345465, 9848: 0.9741446748440175, 5449: 0.9737738482458774, 31320: 0.973119768703523, 71453: 0.9720315612661121}"
1329,1329,1329,312195,"{64145: 0.9856475405404609, 37142: 0.9853838412708211, 31175: 0.9848796813518853, 39061: 0.9848428890937106, 28045: 0.9846813138467589}"
1330,1330,1330,312217,"{61574: 0.9954363490896705, 71509: 0.9953309438293901, 44191: 0.9950757913511151, 47538: 0.9950213126588909, 71990: 0.9950206384679356}"
1331,1331,1331,312235,"{40965: 0.9718871119845887, 47192: 0.9680373656788687, 80275: 0.9676473581879027, 393: 0.9673585137029431, 60740: 0.9673198779596348}"
1332,1332,1332,312309,"{15896: 0.9819960647313655, 1592: 0.9815421249568974, 74916: 0.981507245919087, 20805: 0.9804722669171191, 79931: 0.9804651477089636}"
1333,1333,1333,312359,"{36201: 0.9781190764185616, 3926: 0.9778537557803357, 10561: 0.9774273977053136, 7285: 0.9773239612684481, 3701: 0.9769523925470114}"
1334,1334,1334,312430,"{27381: 0.9708307024972842, 73040: 0.9705805567924324, 6218: 0.9694207864704837, 11332: 0.9693269587126001, 38545: 0.9692352897079627}"
1335,1335,1335,312543,"{68197: 0.9318056279757609, 26528: 0.9308057677451625, 54951: 0.9298687915571939, 63538: 0.9280859972217987, 34937: 0.9274322782463948}"
1336,1336,1336,312873,"{23897: 0.9921691184399386, 48649: 0.9910044607927374, 27473: 0.9907734570426558, 50271: 0.990596072770844, 74523: 0.9903992557654856}"
1337,1337,1337,313143,"{84838: 0.9830091880818262, 36347: 0.9822527193643026, 55681: 0.9808290855171206, 18257: 0.9804820021728738, 5539: 0.9795295109555089}"
1338,1338,1338,313203,"{68569: 0.99010669088861, 16820: 0.9900167516780736, 67609: 0.9900013451495879, 27367: 0.9894034964988392, 32400: 0.989115503652559}"
1339,1339,1339,313208,"{35937: 0.9861776856131418, 4188: 0.9853167650034563, 5765: 0.9847410637031833, 16902: 0.9840459438200151, 474: 0.98381873608004}"
1340,1340,1340,313396,"{29781: 0.9916551622341431, 31423: 0.9894752874859529, 51526: 0.9891409114414665, 21631: 0.9890297120042336, 70767: 0.9890003051895432}"
1341,1341,1341,313406,"{18976: 0.9902871877046115, 10932: 0.9895455167970582, 49822: 0.9890150533507516, 72780: 0.9889570637069612, 16035: 0.988873172447384}"
1342,1342,1342,313480,"{31899: 0.9827659113603712, 14228: 0.9821559434558623, 58378: 0.9819877271280033, 31321: 0.9801065316575069, 2738: 0.9800594483002015}"
1343,1343,1343,313685,"{23939: 0.9753188041514932, 34248: 0.9734810885344088, 10412: 0.9728616190545502, 47926: 0.9725101851896105, 15019: 0.9723763084039072}"
1344,1344,1344,314004,"{50960: 0.9860698919330151, 4463: 0.9852367365869817, 53002: 0.9849203211502806, 59485: 0.9832497553873124, 51057: 0.981703211083335}"
1345,1345,1345,314214,"{18: 0.9826707478047535, 5765: 0.9818955153525487, 6213: 0.9812065191098811, 9458: 0.9811165843701062, 47175: 0.9802896122782564}"
1346,1346,1346,314384,"{157: 0.983592905992161, 6514: 0.9835785277228486, 110: 0.9832826751339998, 2741: 0.9832549865703337, 54115: 0.982884630772565}"
1347,1347,1347,314475,"{43555: 0.9951119802536753, 79621: 0.9946577638938083, 17357: 0.9943205734782465, 61839: 0.9942734651628754, 73666: 0.9941689389914659}"
1348,1348,1348,314565,"{11665: 0.989693474616832, 9156: 0.9893097639250871, 1183: 0.9887158153371989, 7116: 0.9886045450197948, 66974: 0.9882637912530086}"
1349,1349,1349,314682,"{15256: 0.9898995345789583, 28245: 0.9877839900178483, 63722: 0.987614540306608, 37997: 0.9874655959710038, 12417: 0.9872579528901912}"
1350,1350,1350,314954,"{39851: 0.9824608788360821, 51834: 0.98204833431202, 26604: 0.9819042286611391, 16767: 0.9818943953151168, 15218: 0.9817268032074822}"
1351,1351,1351,314963,"{26933: 0.9704813547649966, 40008: 0.9692014770024002, 59568: 0.9688882345905985, 39925: 0.9680443203261582, 51773: 0.9669057568941067}"
1352,1352,1352,315653,"{9848: 0.9917098309355276, 17357: 0.9906298400570474, 77315: 0.9904355940051659, 59495: 0.9903369543155376, 70128: 0.9899093418080792}"
1353,1353,1353,315735,"{645: 0.9936819847598146, 47544: 0.9934639418322427, 26895: 0.993344271590297, 8590: 0.9932744660062707, 43306: 0.9926575725319629}"
1354,1354,1354,315803,"{157: 0.9918813704464029, 41187: 0.9916559973639509, 45775: 0.9911428564467177, 22875: 0.991136058220607, 9369: 0.991060989288777}"
1355,1355,1355,315928,"{41861: 0.9887157506935862, 80903: 0.9885141709507301, 8710: 0.9884067137372798, 10545: 0.9881186409074677, 30709: 0.9878077965949612}"
1356,1356,1356,316080,"{6429: 0.9819696835984273, 19060: 0.9817747071070324, 2547: 0.9816646019769074, 6810: 0.9788612520707329, 6041: 0.9786274866526221}"
1357,1357,1357,316137,"{29821: 0.9788219186185445, 5765: 0.9787848732270514, 16902: 0.9786125635207407, 21638: 0.9774194920680775, 12291: 0.9766771863854642}"
1358,1358,1358,316146,"{2403: 0.966537938209101, 39725: 0.9656818546702621, 38995: 0.9652961598193642, 65534: 0.9645824243047625, 37715: 0.96456539664575}"
1359,1359,1359,316157,"{16902: 0.987251098474984, 16901: 0.9844331850662353, 5765: 0.9798112556466609, 51567: 0.97975578625967, 6933: 0.9796071249842355}"
1360,1360,1360,316266,"{1879: 0.9778762020806093, 59233: 0.9749548091658703, 15019: 0.9747191851178445, 56099: 0.9739849908025532, 25823: 0.9736409452903328}"
1361,1361,1361,316322,"{13672: 0.9771502330322595, 37271: 0.9764641563484463, 74916: 0.9754687501758567, 39240: 0.9754501703763772, 7450: 0.9750640401603683}"
1362,1362,1362,316527,"{11114: 0.9677482732970727, 51011: 0.9676829125161607, 83616: 0.9672910140414905, 57339: 0.9672756665513613, 13490: 0.966708967180447}"
1363,1363,1363,316711,"{474: 0.9850154299361659, 15845: 0.9850087563485875, 4188: 0.9840702642357736, 34378: 0.9838928722768558, 45182: 0.9837603272364197}"
1364,1364,1364,316719,"{48142: 0.9855032509764403, 23684: 0.9854631097577615, 15442: 0.9846908878972521, 57519: 0.98457752190721, 70565: 0.9843064559037569}"
1365,1365,1365,316790,"{25933: 0.9912784779069866, 37884: 0.9900739692577033, 84371: 0.9893468412029894, 34378: 0.9889361413300886, 5084: 0.9886633238511628}"
1366,1366,1366,316868,"{4944: 0.9612591305815191, 49723: 0.9606919421254831, 69547: 0.9604866103170804, 12833: 0.9582959497469221, 8068: 0.9581845476038172}"
1367,1367,1367,316964,"{50012: 0.9876789415360365, 10932: 0.9862235607369646, 2195: 0.985881520218209, 267: 0.9855991827459553, 25224: 0.9850783999776147}"
1368,1368,1368,317102,"{68953: 0.9714800879572895, 41096: 0.9705330517600327, 4188: 0.9692413616496709, 10835: 0.9692397277979083, 41508: 0.9689598642550233}"
1369,1369,1369,317161,"{5320: 0.9874225908370345, 2403: 0.9873220295960357, 29821: 0.9869214727401892, 1552: 0.9868715135467552, 12291: 0.9865021163026432}"
1370,1370,1370,317343,"{565: 0.9744394805780977, 24895: 0.9740164485726491, 74916: 0.9739959496823708, 21367: 0.9738947659724458, 11141: 0.9738223234990177}"
1371,1371,1371,317390,"{44099: 0.9742794793065129, 13969: 0.9717320215395295, 41767: 0.9713461509176685, 12158: 0.9712430105681635, 48502: 0.9711708726764138}"
1372,1372,1372,317619,"{48957: 0.9788789159708866, 68389: 0.9785676068529618, 44099: 0.9777752836337704, 22391: 0.9774034280755554, 72198: 0.9772947277598227}"
1373,1373,1373,317862,"{7116: 0.9965153390666627, 43228: 0.9964856334398534, 68178: 0.996002608877508, 32179: 0.9956432035753607, 65643: 0.9954354492834179}"
1374,1374,1374,317952,"{19283: 0.9907043734379067, 19977: 0.9899995990828888, 2332: 0.9899383401450864, 63206: 0.9898829381328693, 84276: 0.9898806922138933}"
1375,1375,1375,318157,"{33082: 0.9907676126194548, 16902: 0.9897288631964644, 5765: 0.9891996874582133, 31105: 0.9887145416902648, 4188: 0.9882628738722748}"
1376,1376,1376,318542,"{5194: 0.9953262370718813, 5665: 0.9945265575898333, 53121: 0.9941186875312921, 26554: 0.9940651990745509, 9369: 0.9940408481139934}"
1377,1377,1377,318543,"{46705: 0.9966327855787563, 19320: 0.9964413661392164, 19321: 0.9963720939601723, 71295: 0.9962007799907467, 52146: 0.9961367455122428}"
1378,1378,1378,318614,"{128: 0.9900239156324443, 82346: 0.9888980649851358, 2692: 0.988642366384215, 30950: 0.9886111468960735, 53727: 0.9885904637687846}"
1379,1379,1379,318616,"{50277: 0.9923602463099003, 128: 0.9900462132906789, 29624: 0.989849375965062, 13305: 0.98952779515434, 4613: 0.989327111485395}"
1380,1380,1380,318623,"{24854: 0.9864264159308495, 22336: 0.9863277802546547, 34112: 0.9856248875200635, 16411: 0.9855752534326595, 6655: 0.985343717006032}"
1381,1381,1381,318646,"{14167: 0.9842668746362924, 33: 0.9839396969898712, 27674: 0.9836655209916737, 18464: 0.9829795994997954, 3255: 0.9824216288667216}"
1382,1382,1382,318727,"{16997: 0.987460521371385, 52489: 0.986882138869392, 5765: 0.9866163493675605, 3990: 0.986227807816044, 9640: 0.986016245834801}"
1383,1383,1383,318782,"{34797: 0.9713034784582186, 46628: 0.9668491020544294, 35264: 0.9657332068488721, 26130: 0.964674726410908, 43229: 0.964509933857154}"
1384,1384,1384,318964,"{9975: 0.9777460133616627, 5359: 0.976730835187852, 3459: 0.9763366146754865, 11060: 0.9760248413377032, 25488: 0.9756757564691911}"
1385,1385,1385,319000,"{140: 0.9784891802987038, 103: 0.9781408780348633, 11450: 0.9779920588917701, 84922: 0.9773623704000023, 6218: 0.9766610288110631}"
1386,1386,1386,319119,"{21883: 0.9880707777180189, 59364: 0.9876889529979648, 25933: 0.9869492215252054, 39922: 0.9869432565870767, 16997: 0.9863366736525101}"
1387,1387,1387,319235,"{18524: 0.9940397287211462, 5539: 0.9928291495121067, 32236: 0.9921486105441094, 33998: 0.992045976947368, 72838: 0.991852514367935}"
1388,1388,1388,319388,"{51011: 0.9819414338348004, 49777: 0.9804732736468187, 1592: 0.9795013133722896, 44287: 0.9788985839801142, 51688: 0.9786315746187856}"
1389,1389,1389,319427,"{16902: 0.9836595093693625, 16901: 0.9825873721191953, 18956: 0.9825201290427018, 16997: 0.9820093030726031, 49560: 0.9816217760864432}"
1390,1390,1390,319435,"{23667: 0.9744983916938047, 8746: 0.9744970266963326, 55527: 0.9744551097030791, 3056: 0.9738480425585039, 33998: 0.973329874209751}"
1391,1391,1391,319495,"{26895: 0.9872987770499507, 81579: 0.9865604276875517, 47477: 0.9856185070489499, 1633: 0.9854772133124726, 36010: 0.9852249574120755}"
1392,1392,1392,319515,"{52002: 0.9903674749524213, 51800: 0.9888387256553173, 5084: 0.9886172208520687, 20300: 0.9885275355319538, 17626: 0.9885250615496701}"
1393,1393,1393,319547,"{41133: 0.9862956934065593, 18453: 0.9857999060363926, 41228: 0.9857544398121375, 72488: 0.9851914389705121, 23476: 0.984916612203115}"
1394,1394,1394,319625,"{4897: 0.9842975312769143, 54323: 0.9839930507101626, 38586: 0.9839753615502085, 24976: 0.9837849756586688, 18859: 0.9836501694763439}"
1395,1395,1395,319645,"{53809: 0.9890748270292159, 28712: 0.9884509904625904, 47605: 0.9881273448475076, 43228: 0.9877443588087722, 68468: 0.9874321879389574}"
1396,1396,1396,319693,"{49344: 0.9816383631498331, 5463: 0.9815251453871656, 3466: 0.9806164366883341, 47141: 0.9800993982010376, 29611: 0.9800552789110392}"
1397,1397,1397,319752,"{59233: 0.9809682862091422, 47783: 0.9809037464707009, 47926: 0.9806316608106109, 16902: 0.9798988093212411, 56099: 0.9796102592974725}"
1398,1398,1398,319806,"{5320: 0.976437322630343, 58015: 0.9759587244038633, 3850: 0.9758361455437845, 1115: 0.9757870199871036, 2403: 0.9754885644027427}"
1399,1399,1399,319915,"{6737: 0.9908920713619838, 38571: 0.9887619106724232, 57484: 0.9885298843490959, 72780: 0.9885297881229583, 44261: 0.988385892793349}"
1400,1400,1400,320099,"{1726: 0.9878317387734836, 26961: 0.9877579480939837, 7163: 0.9876112346293021, 20362: 0.987235468449533, 24987: 0.9871964429077676}"
1401,1401,1401,320184,"{8068: 0.987495696173858, 10412: 0.9849355717330265, 21190: 0.9846205838754671, 26981: 0.984440645279863, 16902: 0.9842090282651087}"
1402,1402,1402,320215,"{6987: 0.992385048004772, 84090: 0.9919817387326173, 32835: 0.9919774414975012, 80387: 0.9917968940105966, 32851: 0.9911400405751677}"
1403,1403,1403,320373,"{5765: 0.9848484722628329, 474: 0.9821759732274048, 74916: 0.9805754679147137, 4188: 0.9804372954307896, 16241: 0.9804065556329588}"
1404,1404,1404,320487,"{35182: 0.9301766497169021, 17388: 0.930127872705913, 58531: 0.9286219970709537, 19114: 0.9280677284851874, 17425: 0.9267226493332266}"
1405,1405,1405,320524,"{23904: 0.9506558058859305, 19115: 0.9495669506804859, 8896: 0.9466472409541222, 41861: 0.9466436358881918, 54813: 0.9463624141802363}"
1406,1406,1406,320533,"{71579: 0.9838535996423068, 12274: 0.9830280742674338, 67004: 0.9825642641848763, 57157: 0.9824497433012127, 26895: 0.9818712273472036}"
1407,1407,1407,320579,"{16722: 0.9784660432392183, 2053: 0.9782962481382809, 563: 0.9770195655699848, 16902: 0.9767283288440585, 37211: 0.976551560390659}"
1408,1408,1408,320590,"{928: 0.9878592699447882, 62674: 0.9869680612178282, 59834: 0.9866111260132194, 72780: 0.9865388852123056, 49777: 0.9864377017675211}"
1409,1409,1409,320640,"{393: 0.9819313546206222, 29457: 0.9806832833804784, 48627: 0.980653693292729, 59233: 0.9804142170893928, 19023: 0.9800059599195189}"
1410,1410,1410,320667,"{15696: 0.9948768907333297, 71403: 0.9944962724794416, 30682: 0.9943443196118092, 61055: 0.9941565353086523, 37639: 0.9941314429208898}"
1411,1411,1411,320669,"{55977: 0.9890292566208699, 41867: 0.98899520192899, 56406: 0.988680882924426, 6144: 0.9885957799192296, 33480: 0.9885806020233029}"
1412,1412,1412,320670,"{24639: 0.9940066579159619, 7410: 0.9939793461597264, 9329: 0.9936604719406473, 26694: 0.9935257319145464, 45657: 0.9933402652578958}"
1413,1413,1413,320679,"{47783: 0.9777826804890869, 5765: 0.9769595212170681, 4188: 0.9758929960024663, 19601: 0.97541519225587, 23427: 0.9753905809334052}"
1414,1414,1414,320866,"{644: 0.9813536750382672, 41861: 0.9799738170461646, 9453: 0.9784393319731224, 18345: 0.9781140126504203, 42156: 0.9778931666306788}"
1415,1415,1415,320931,"{55989: 0.9612520089747191, 60535: 0.9541798540336457, 60534: 0.9518402563910441, 46487: 0.9460644631971264, 24804: 0.9439407108251004}"
1416,1416,1416,321002,"{40961: 0.9803068282953029, 69154: 0.9800774385618523, 6737: 0.9786314320706005, 20972: 0.9786034156118415, 748: 0.9781179255329335}"
1417,1417,1417,321166,"{47926: 0.9824953725522536, 30770: 0.982405672369657, 48627: 0.981347351423651, 22: 0.9811553819469904, 10578: 0.9811270478030408}"
1418,1418,1418,321200,"{16953: 0.9789089052457518, 16964: 0.977107674783908, 11450: 0.9769052090830422, 47175: 0.9768798326044318, 81317: 0.9761894541843256}"
1419,1419,1419,321205,"{57659: 0.9931559342574351, 7539: 0.9922363894662511, 78498: 0.9915176514061164, 11703: 0.9914609396558304, 51401: 0.991298502294733}"
1420,1420,1420,321387,"{5243: 0.9859268861654941, 6144: 0.984372246979355, 55977: 0.9842247803349444, 1907: 0.9836512976965269, 18976: 0.9835841588435938}"
1421,1421,1421,321492,"{2741: 0.9730540205859781, 57214: 0.9725890356922786, 59886: 0.9714445771664156, 7560: 0.9712744253281593, 60428: 0.9702121086415841}"
1422,1422,1422,321613,"{26827: 0.9874020582507589, 47783: 0.98434434226542, 147: 0.9843003261158789, 32881: 0.9842120401122902, 20678: 0.9841431738409012}"
1423,1423,1423,321669,"{59233: 0.9786985623098814, 30988: 0.9779057419673198, 37157: 0.9778795563809448, 82787: 0.9769005331619464, 393: 0.9761585976241204}"
1424,1424,1424,321734,"{12387: 0.9864149908151908, 3250: 0.9863183728120731, 17111: 0.9845590400169683, 27672: 0.9838782621228995, 2484: 0.9832944845618385}"
1425,1425,1425,321835,"{42541: 0.9840720554323303, 2200: 0.9834434329287244, 2053: 0.9832421624209646, 35090: 0.9810224650800073, 41115: 0.9807553053064905}"
1426,1426,1426,321929,"{73925: 0.9870181069322908, 12284: 0.985502900584794, 39517: 0.9854872712539254, 128: 0.9852610254527991, 53727: 0.9850716452901438}"
1427,1427,1427,321971,"{34166: 0.9883327275693363, 23607: 0.9841126844473124, 76519: 0.9832992459924337, 53727: 0.9830030460201639, 24872: 0.9826721351197184}"
1428,1428,1428,322143,"{15732: 0.9771818403903553, 79775: 0.9759149291827361, 4454: 0.9754507696400314, 48646: 0.9753865613104031, 15733: 0.9752418763142466}"
1429,1429,1429,322222,"{52402: 0.9827881390211842, 5449: 0.9812621451617408, 3191: 0.9796074977122265, 32489: 0.9794721188120131, 19011: 0.9792825847760032}"
1430,1430,1430,322629,"{39725: 0.9873131094055705, 21883: 0.9872909250653095, 25764: 0.9872385909230487, 17383: 0.9869248562858562, 59364: 0.9865100287741642}"
1431,1431,1431,322714,"{39851: 0.9852123498568257, 26911: 0.9850794647507571, 51834: 0.9845942227036998, 43001: 0.9842902712401107, 4927: 0.9836952724434749}"
1432,1432,1432,322884,"{6218: 0.9654441811979199, 34788: 0.961704892911127, 70232: 0.9598826304248775, 10433: 0.9598358883806155, 71337: 0.9597512879315852}"
1433,1433,1433,323102,"{61584: 0.9941135393415225, 76138: 0.9939764039380183, 31804: 0.9938930559377848, 29524: 0.9937444572240763, 81685: 0.9937067584378627}"
1434,1434,1434,323107,"{16997: 0.9800190976643257, 12656: 0.9778013084283923, 2360: 0.976621692747282, 41174: 0.9760990035181915, 127: 0.9760945638503067}"
1435,1435,1435,323172,"{225: 0.9747563453151743, 8896: 0.9727701162660248, 60751: 0.9718894004092433, 36383: 0.9713851477201731, 72780: 0.9702454560751371}"
1436,1436,1436,323228,"{33480: 0.9845557932847815, 15314: 0.9843346308010772, 8838: 0.9840949161796559, 10932: 0.9840510032564599, 47182: 0.9839412075820786}"
1437,1437,1437,323255,"{55246: 0.9862619229392854, 57355: 0.9855395197286835, 8281: 0.9854901581731456, 62299: 0.9854636565236413, 19469: 0.9852681938166662}"
1438,1438,1438,323374,"{55989: 0.953697376783388, 2061: 0.9469448267476894, 2479: 0.9450089467783348, 6867: 0.9415486177719058, 60535: 0.9412874129008211}"
1439,1439,1439,323381,"{20493: 0.9611877146458357, 18214: 0.9603040477138647, 48429: 0.9597033304756188, 48752: 0.9583636551095458, 3089: 0.9582843413158637}"
1440,1440,1440,323416,"{26528: 0.9520078183025675, 55989: 0.9470973224226882, 6731: 0.9386216643104484, 2479: 0.9363060646869225, 23904: 0.9341825444161895}"
1441,1441,1441,323459,"{49259: 0.9808204198863972, 3651: 0.9803862063746883, 84332: 0.9797019684856753, 25182: 0.9784567743656947, 59902: 0.9783984860218257}"
1442,1442,1442,323597,"{15694: 0.9874707594660966, 16767: 0.9873548576700083, 75430: 0.9871742562195202, 15696: 0.9871651238384784, 5709: 0.9869784115536901}"
1443,1443,1443,323601,"{71850: 0.9901177120701072, 644: 0.9900093581424244, 65407: 0.9899411168341613, 71609: 0.9892937248925909, 20805: 0.9889591312198185}"
1444,1444,1444,323676,"{34901: 0.9900315141782606, 267: 0.9896021597985626, 24431: 0.9890692961456651, 16902: 0.9890541421036034, 22: 0.9890445445565139}"
1445,1445,1445,323812,"{1686: 0.9897533613222728, 47015: 0.9893205133999083, 6321: 0.9891525294804565, 15019: 0.9886166217204462, 18524: 0.9885624553194424}"
1446,1446,1446,323913,"{48286: 0.9764051781137404, 5002: 0.9753127645602451, 34787: 0.9747859045585915, 58015: 0.9747497517760931, 47811: 0.9743615840512146}"
1447,1447,1447,323946,"{75233: 0.9835163735206027, 47351: 0.9833162612060683, 66899: 0.9812909112767845, 24496: 0.980986930077291, 84465: 0.9807569279440098}"
1448,1448,1448,323953,"{80489: 0.9897663039652901, 23846: 0.9896612397819282, 20406: 0.9895833542057361, 25182: 0.9890536059441952, 19400: 0.9886611886160662}"
1449,1449,1449,324056,"{39517: 0.9792431202932542, 47785: 0.9765441876719204, 26292: 0.9763107679192036, 8819: 0.9760176646051428, 36905: 0.9755069454749368}"
1450,1450,1450,324264,"{32489: 0.9922294409643899, 60176: 0.9907262741047556, 16241: 0.9896030375192342, 22370: 0.988820682305499, 157: 0.9885756839397762}"
1451,1451,1451,324291,"{65200: 0.9735942137914496, 18: 0.9715527897901558, 7: 0.9711249488463203, 403: 0.9706307123194744, 6737: 0.9699619020590605}"
1452,1452,1452,324321,"{74543: 0.9871268189568858, 65699: 0.9858075237903796, 50531: 0.9856810055664192, 52402: 0.9851781965908081, 22370: 0.9847363477275889}"
1453,1453,1453,324347,"{22307: 0.9850241235079789, 218: 0.9828787072823266, 76966: 0.9827624923494724, 59279: 0.9823004442713463, 4888: 0.9822844217808977}"
1454,1454,1454,324404,"{11309: 0.9889845687834331, 6429: 0.9866993873560328, 66647: 0.9860802962083307, 49748: 0.9857752216612358, 51401: 0.9857612967072795}"
1455,1455,1455,324435,"{32741: 0.9901645609397525, 14095: 0.9899662483759111, 50883: 0.9899001429858546, 9588: 0.9894934613255155, 66945: 0.9894666171071075}"
1456,1456,1456,324845,"{14799: 0.9704886590780504, 12833: 0.970012004477492, 5765: 0.9686126288666984, 9866: 0.9672728599473159, 52124: 0.9668243006066174}"
1457,1457,1457,324922,"{32489: 0.9857356782027284, 10586: 0.9857279990177155, 15694: 0.985405647752199, 83284: 0.9839750620640515, 42891: 0.9839326432054257}"
1458,1458,1458,325028,"{10433: 0.9766563579568232, 1553: 0.9754122132283526, 2407: 0.9752070258020089, 53274: 0.9728846427177729, 4685: 0.972860246176038}"
